ID,region,status,Case Number Full,Consulate,221g Date,End of 221g Date,solvedInDays,How Many Days in AP
7630,AS,Refused221g,2023AS6157,RID,2023-May-18,,,107
10098,AS,Ready,2023AS8497,BRT,2023-May-19,2023-Jun-22,34,34
7640,AS,Refused221g,2023AS8501,DJI,2023-May-17,,,108
9147,AS,Issued,2023AS9116,CLM,2023-May-16,2023-Jun-05,20,20
10432,AS,Issued,2023AS9131,CLM,2023-May-19,2023-Jun-28,40,40
10433,AS,Issued,2023AS9439,CLM,2023-May-16,2023-Jun-27,42,42
13945,AS,Issued,2023AS9451,KDU,2023-May-17,2023-Aug-25,100,100
10113,AS,Issued,2023AS10256,CLM,2023-May-19,2023-Jun-23,35,35
7650,AS,Refused221g,2023AS13043,KDU,2023-May-17,,,108
10123,AS,Refused,2023AS13077,KDU,2023-May-18,2023-Jun-23,36,36
10124,AS,Issued,2023AS13129,KDU,2023-May-19,2023-Jun-22,34,34
9685,AS,Issued,2023AS13189,KDU,2023-May-19,2023-Jun-15,27,27
7654,AS,Refused221g,2023AS13198,AMM,2023-May-18,,,107
11726,AS,Issued,2023AS13506,KDU,2023-May-19,2023-Jul-21,63,63
7657,AS,Refused,2023AS14170,KDU,2023-May-17,,,108
9175,AS,Issued,2023AS14725,TKY,2023-May-17,2023-Jun-08,22,22
7659,AS,Refused221g,2023AS14892,KDU,2023-May-20,,,105
9695,AS,AP,2023AS15436,KDU,2023-May-17,2023-Jun-15,29,29
9180,AS,AP,2023AS15534,KDU,2023-May-19,2023-Jun-08,20,20
7665,AS,AP,2023AS15637,KDU,2023-May-18,,,107
8190,AS,Issued,2023AS16172,KDU,2023-May-19,2023-May-26,7,7
12673,AS,Refused,2023AS16319,KDU,2023-May-19,2023-Aug-03,76,76
14023,AS,Issued,2023AS16641,BGH,2023-May-15,2023-Aug-24,101,101
7677,AS,Refused221g,2023AS16795,KDU,2023-May-18,,,107
9701,AS,Refused,2023AS16812,KDU,2023-May-17,2023-Jun-16,30,30
9702,AS,Refused,2023AS16907,KDU,2023-May-19,2023-Jun-15,27,27
8198,AS,Issued,2023AS17032,TKY,2023-May-19,2023-May-25,6,6
10133,AS,AP,2023AS17098,TKY,2023-May-19,2023-Jun-23,35,35
10452,AS,Issued,2023AS17353,KDU,2023-May-17,2023-Jun-29,43,43
13189,AS,Issued,2023AS17424,KDU,2023-May-17,2023-Aug-09,84,84
10777,AS,AP,2023AS17472,KDU,2023-May-19,2023-Jul-06,48,48
14785,AS,AP,2023AS17525,BGH,2023-May-15,2023-Aug-30,107,107
9703,AS,Issued,2023AS17543,BCH,2023-May-16,2023-Jun-16,31,31
10453,AS,Issued,2023AS17634,KDU,2023-May-19,2023-Jun-29,41,41
10134,AS,Issued,2023AS17922,ULN,2023-May-15,2023-Jun-23,39,39
7693,EU,AP,2023EU622,TBL,2023-01-01,2023-May-19,137,137
9200,EU,Ready,2023EU724,THT,2023-Jun-08,,,86
10455,EU,AP,2023EU1317,TBL,2023-May-16,2023-Jun-29,44,44
7697,EU,Refused221g,2023EU1326,THT,2023-May-15,,,110
7698,EU,Refused221g,2023EU1414,THT,2023-May-15,,,110
12198,EU,Issued,2023EU1632,TBL,2023-May-16,2023-Jul-27,72,72
9205,EU,Issued,2023EU2223,THT,2023-May-19,2023-Jun-09,21,21
9712,EU,Issued,2023EU2513,THT,2023-May-18,2023-Jun-16,29,29
9209,EU,Issued,2023EU3184,THT,2023-May-15,2023-Jun-09,25,25
11770,EU,Issued,2023EU3222,THT,2023-May-15,2023-Jul-19,65,65
7707,EU,Refused,2023EU3426,ATA,2023-May-16,,,109
9212,EU,AP,2023EU3568,TBL,2023-May-19,2023-Jun-09,21,21
7710,EU,Refused221g,2023EU3651,THT,2023-May-18,,,107
10461,EU,Issued,2023EU3865,ATA,2023-May-18,2023-Jun-29,42,42
12699,EU,Issued,2023EU4068,DHK,2023-May-17,2023-Aug-02,77,77
9221,EU,AP,2023EU6216,TIA,2023-May-16,2023-Jun-08,23,23
11783,EU,Issued,2023EU6663,ATA,2023-May-16,2023-Jul-19,64,64
8225,EU,Issued,2023EU8682,WRW,2023-May-17,2023-May-25,8,8
7728,EU,Refused221g,2023EU8840,WRW,2023-May-19,,,106
7729,EU,Refused221g,2023EU8931,WRW,2023-May-15,,,110
10811,EU,Issued,2023EU8949,WRW,2023-May-16,2023-Jul-05,50,50
8690,EU,Issued,2023EU9213,TIA,2023-May-15,2023-Jun-02,18,18
8693,EU,Issued,2023EU9458,TIA,2023-May-15,2023-Jun-02,18,18
7739,EU,Refused221g,2023EU10375,WRW,2023-May-18,,,107
8236,EU,Transfer,2023EU10745,ANK,2023-May-19,2023-May-22,3,3
8702,EU,Issued,2023EU11417,HNK,2023-May-19,2023-May-30,11,11
11811,EU,AP,2023EU12188,TIA,2023-May-16,2023-Jul-19,64,64
8243,EU,Issued,2023EU13284,TIA,2023-May-19,2023-May-23,4,4
8244,EU,Issued,2023EU13454,WRW,2023-May-18,2023-May-26,8,8
10822,EU,Issued,2023EU13495,WRW,2023-May-16,2023-Jul-06,51,51
13252,EU,Issued,2023EU13685,WRW,2023-May-18,2023-Aug-11,85,85
8246,EU,Issued,2023EU13813,WRW,2023-May-19,2023-May-23,4,4
7755,EU,Refused221g,2023EU13905,VNN,2023-May-16,,,109
11818,EU,Refused,2023EU14691,SEO,2023-May-18,2023-Jul-21,64,64
10487,EU,Issued,2023EU14742,TBL,2023-May-16,2023-Jun-27,42,42
8251,EU,Issued,2023EU14855,TIA,2023-May-18,2023-May-26,8,8
12245,EU,Issued,2023EU15691,TIA,2023-May-18,2023-Jul-28,71,71
8261,EU,Issued,2023EU15721,TIA,2023-May-19,2023-May-23,4,4
14855,EU,Issued,2023EU15789,BKK,2023-May-17,2023-Sep-01,107,107
8263,EU,Issued,2023EU15835,ATA,2023-May-16,2023-May-24,8,8
7775,EU,Refused221g,2023EU15844,WRW,2023-May-17,,,108
7776,EU,Refused221g,2023EU15867,WRW,2023-May-18,,,107
11276,EU,Issued,2023EU16165,YRV,2023-May-19,2023-Jul-14,56,56
8733,EU,Issued,2023EU16332,YRV,2023-May-16,2023-Jun-02,17,17
9263,EU,AP,2023EU16400,YRV,2023-May-15,2023-Jun-09,25,25
7783,EU,Refused221g,2023EU16906,YRV,2023-May-15,,,110
9772,EU,AP,2023EU17062,TIA,2023-May-18,2023-Jun-15,28,28
8740,EU,Issued,2023EU17163,HNK,2023-May-18,2023-May-30,12,12
8275,EU,Issued,2023EU17180,TIA,2023-May-18,2023-May-26,8,8
8276,EU,Issued,2023EU17212,YRV,2023-May-18,2023-May-23,5,5
9264,EU,AP,2023EU17283,YRV,2023-May-19,2023-Jun-09,21,21
11829,EU,Issued,2023EU17333,YRV,2023-May-15,2023-Jul-21,67,67
7793,EU,Refused221g,2023EU17421,WRW,2023-May-15,,,110
9773,EU,Issued,2023EU17502,FRN,2023-May-19,2023-Jun-13,25,25
14861,EU,Issued,2023EU17630,TIA,2023-May-13,2023-Aug-31,110,110
8278,EU,Issued,2023EU17923,WRW,2023-May-19,2023-May-23,4,4
8742,EU,Issued,2023EU17933,TIA,2023-May-13,2023-May-31,18,18
7801,EU,Refused221g,2023EU17938,WRW,2023-May-19,,,106
8743,EU,Issued,2023EU17955,TIA,2023-May-13,2023-May-31,18,18
14863,EU,Issued,2023EU18004,YRV,2023-May-15,2023-Sep-01,109,109
8279,EU,Issued,2023EU18056,TIA,2023-May-17,2023-May-26,9,9
8280,EU,Issued,2023EU18077,TIA,2023-May-19,2023-May-24,5,5
8746,EU,Issued,2023EU18185,TIA,2023-May-13,2023-May-31,18,18
9268,EU,Issued,2023EU18328,YRV,2023-May-18,2023-Jun-07,20,20
8283,EU,Issued,2023EU18448,TIA,2023-May-13,2023-May-26,13,13
9778,EU,Issued,2023EU18467,HCM,2023-May-18,2023-Jun-15,28,28
8284,EU,Issued,2023EU18482,YRV,2023-May-15,2023-May-26,11,11
7815,EU,Refused221g,2023EU18574,YRV,2023-May-15,,,110
8748,EU,Issued,2023EU18877,HNK,2023-May-18,2023-May-30,12,12
14162,EU,AP,2023EU19032,TIA,2023-May-13,2023-Aug-24,103,103
11282,EU,Issued,2023EU19118,TIA,2023-May-16,2023-Jul-14,59,59
7820,EU,Refused221g,2023EU19224,TIA,2023-May-13,,,112
8752,EU,Issued,2023EU19333,FRN,2023-May-16,2023-May-31,15,15
10191,EU,AP,2023EU19343,TKY,2023-May-15,2023-Jun-23,39,39
14166,EU,AP,2023EU19449,TIA,2023-May-17,2023-Aug-25,100,100
10192,EU,Issued,2023EU19479,WRW,2023-May-19,2023-Jun-23,35,35
7826,EU,Refused221g,2023EU19680,STK,2023-May-16,,,109
8759,EU,Issued,2023EU19816,DHB,2023-May-17,2023-Jun-01,15,15
9783,EU,Issued,2023EU19817,DHB,2023-May-17,2023-Jun-15,29,29
10194,EU,Issued,2023EU19829,DHB,2023-May-17,2023-Jun-22,36,36
8761,EU,Issued,2023EU19865,DHB,2023-May-15,2023-Jun-01,17,17
8762,EU,Issued,2023EU20059,FRN,2023-May-19,2023-May-30,11,11
8763,EU,Issued,2023EU20067,FRN,2023-May-16,2023-May-31,15,15
9278,EU,Issued,2023EU20160,FRN,2023-May-16,2023-Jun-07,22,22
10843,EU,AP,2023EU20314,BKK,2023-May-16,2023-Jul-05,50,50
8773,EU,AP,2023EU20525,BKK,2023-May-18,2023-Jun-01,14,14
11839,EU,Issued,2023EU20555,DHB,2023-May-18,2023-Jul-20,63,63
10855,EU,Issued,2023EU21724,DHB,2023-May-15,2023-Jul-07,53,53
8786,EU,Issued,2023EU21830,DHB,2023-May-17,2023-Jun-01,15,15
7843,EU,Refused221g,2023EU22188,THT,2023-May-15,,,110
8319,EU,Issued,2023EU22268,DHB,2023-May-17,2023-May-25,8,8
8791,EU,Issued,2023EU22470,SOF,2023-May-18,2023-May-31,13,13
12262,EU,Issued,2023EU22639,ATA,2023-May-16,2023-Jul-26,71,71
8792,EU,Issued,2023EU22642,DHB,2023-May-18,2023-Jun-01,14,14
9312,EU,Issued,2023EU22707,DHB,2023-May-18,2023-Jun-08,21,21
9317,EU,Issued,2023EU23407,DHB,2023-May-15,2023-Jun-08,24,24
9812,EU,Issued,2023EU23475,MDD,2023-May-16,2023-Jun-15,30,30
11851,EU,Issued,2023EU23513,DHB,2023-May-17,2023-Jul-21,65,65
9813,EU,Issued,2023EU23827,DHB,2023-May-17,2023-Jun-15,29,29
8330,EU,Issued,2023EU24076,DHB,2023-May-18,2023-May-25,7,7
10874,EU,Issued,2023EU24084,DHB,2023-May-18,2023-Jul-07,50,50
8336,EU,Issued,2023EU24749,DHB,2023-May-17,2023-May-25,8,8
8800,EU,Issued,2023EU24915,DHB,2023-May-17,2023-Jun-01,15,15
8350,EU,Issued,2023EU28436,FRN,2023-May-17,2023-May-24,7,7
8352,EU,Issued,2023EU29100,HNK,2023-May-19,2023-May-22,3,3
7863,EU,Refused221g,2023EU29149,BNK,2023-May-18,,,107
10918,EU,AP,2023EU31584,RGA,2023-May-19,2023-Jul-07,49,49
8816,OC,Issued,2023OC1404,ACK,2023-May-17,2023-May-31,14,14
11917,SA,Issued,2023SA111,HAV,2023-May-18,2023-Jul-20,63,63
8358,SA,AP,2023SA1007,HAV,2023-May-18,2023-May-24,6,6
9850,SA,AP,2023SA1235,HAV,2023-May-18,2023-Jun-16,29,29
10262,SA,Ready,2023SA1399,LMA,2023-May-19,2023-Jun-21,33,33
10265,SA,Issued,2023SA1526,LMA,2023-May-19,2023-Jun-23,35,35
9857,SA,Issued,2023SA1714,HAV,2023-May-18,2023-Jun-14,27,27
12829,SA,Issued,2023SA2114,HAV,2023-May-18,2023-Aug-04,78,78
11921,SA,AP,2023SA2169,HAV,2023-May-18,2023-Jul-21,64,64
8823,SA,Refused,2023SA2239,HAV,2023-May-18,2023-May-31,13,13
11403,SA,AP,2023SA2251,LMA,2023-May-19,2023-Jul-14,56,56
9367,SA,Issued,2023SA2329,HAV,2023-May-18,2023-Jun-09,22,22
7889,AF,AP,2023AF171,CSB,2023-01-01,2023-May-26,144,144
11422,AF,AP,2023AF1003,LUS,2023-May-23,2023-Jul-19,57,57
10945,AF,Issued,2023AF1066,LUA,2023-May-25,2023-Jul-10,46,46
9381,AF,Issued,2023AF1330,NRB,2023-May-23,2023-Jun-14,22,22
7896,AF,Issued,2023AF2144,CRO,2023-01-01,2023-May-24,142,142
7897,AF,Refused221g,2023AF2210,NRB,2023-May-26,,,99
7898,AF,Issued,2023AF2312,NCS,2023-01-01,2023-May-26,144,144
7899,AF,Issued,2023AF2331,RID,2023-01-01,2023-May-23,141,141
8838,AF,AP,2023AF3511,ACC,2023-May-25,2023-Jun-08,14,14
7905,AF,Issued,2023AF4666,ALG,2023-01-01,2023-May-24,142,142
7906,AF,Refused221g,2023AF4972,KIN,2023-May-23,,,102
13414,AF,Issued,2023AF6261,ABJ,2023-May-24,2023-Aug-22,90,90
13420,AF,Issued,2023AF6845,KIN,2023-May-25,2023-Aug-24,91,91
11941,AF,Issued,2023AF7406,NRB,2023-May-25,2023-Jul-28,64,64
11439,AF,AP,2023AF7978,ABJ,2023-May-24,2023-Jul-21,58,58
7916,AF,Issued,2023AF8051,DKR,2023-01-01,2023-May-24,142,142
9413,AF,Issued,2023AF8373,KIN,2023-May-25,2023-Jun-13,19,19
7924,AF,Refused221g,2023AF9323,ABJ,2023-May-24,,,101
8397,AF,Issued,2023AF9630,ACC,2023-May-25,2023-Jun-01,7,7
12870,AF,Refused,2023AF9863,KIN,2023-May-26,2023-Aug-11,77,77
8398,AF,Issued,2023AF9912,ACC,2023-May-25,2023-May-31,6,6
9906,AF,Issued,2023AF11345,ACC,2023-May-24,2023-Jun-23,30,30
8873,AF,Issued,2023AF11898,ACC,2023-May-25,2023-Jun-08,14,14
9443,AF,Issued,2023AF12702,CRO,2023-May-24,2023-Jun-13,20,20
7936,AF,Refused221g,2023AF12704,CRO,2023-May-22,,,103
8876,AF,Issued,2023AF12800,ACC,2023-May-24,2023-Jun-08,15,15
10304,AF,Issued,2023AF13122,KIN,2023-May-24,2023-Jun-27,34,34
11452,AF,Refused,2023AF13166,KIN,2023-May-26,2023-Jul-19,54,54
7944,AF,Issued,2023AF13986,CRO,2023-May-24,,,101
8882,AF,Issued,2023AF14217,ACC,2023-May-26,2023-Jun-08,13,13
7946,AF,Refused221g,2023AF14602,CRO,2023-May-21,,,104
9455,AF,Issued,2023AF16022,CRO,2023-May-23,2023-Jun-15,23,23
8423,AF,Issued,2023AF16199,ACC,2023-May-24,2023-May-31,7,7
10599,AF,Issued,2023AF16859,DJI,2023-May-23,2023-Jul-05,43,43
9924,AF,Refused,2023AF17557,ACC,2023-May-24,2023-Jun-23,30,30
9926,AF,Issued,2023AF17802,ACC,2023-May-24,2023-Jun-22,29,29
11479,AF,Issued,2023AF17918,ADD,2023-May-23,2023-Jul-20,58,58
14394,AF,Issued,2023AF18249,NRB,2023-May-23,2023-Aug-29,98,98
11001,AF,Issued,2023AF19586,NRB,2023-May-24,2023-Jul-12,49,49
10621,AF,Issued,2023AF21027,CSB,2023-May-26,2023-Jul-07,42,42
10629,AF,AP,2023AF22584,JHN,2023-May-25,2023-Jul-07,43,43
12008,AF,Refused,2023AF24661,JHN,2023-May-25,2023-Jul-25,61,61
8915,AF,AP,2023AF24690,ALG,2023-May-22,2023-Jun-06,15,15
9503,AF,Issued,2023AF26187,HNK,2023-May-25,2023-Jun-16,22,22
9512,AF,Issued,2023AF27228,CSB,2023-May-26,2023-Jun-10,15,15
13588,AF,Issued,2023AF27302,ALG,2023-May-23,2023-Aug-23,92,92
8455,AF,Issued,2023AF27307,ALG,2023-May-24,2023-May-31,7,7
8925,AF,Issued,2023AF27446,CSB,2023-May-26,2023-Jun-08,13,13
8458,AF,AP,2023AF27620,CSB,2023-May-26,2023-Jun-02,7,7
9515,AF,Issued,2023AF27972,ALG,2023-May-25,2023-Jun-15,21,21
8003,AF,Refused221g,2023AF28000,CSB,2023-May-26,,,99
9959,AF,Issued,2023AF28604,CSB,2023-May-26,2023-Jun-23,28,28
11037,AF,Issued,2023AF28635,ALG,2023-May-23,2023-Jul-12,50,50
12434,AF,Issued,2023AF28759,ALG,2023-May-21,2023-Jul-31,71,71
11040,AF,Issued,2023AF28895,CSB,2023-May-26,2023-Jul-10,45,45
11540,AF,AP,2023AF29067,ABJ,2023-May-25,2023-Jul-21,57,57
8936,AF,AP,2023AF29100,FTN,2023-May-22,2023-Jun-09,18,18
11541,AF,Issued,2023AF29350,ABJ,2023-May-24,2023-Jul-21,58,58
11544,AF,Issued,2023AF30006,ABJ,2023-May-24,2023-Jul-21,58,58
10349,AF,Refused,2023AF30085,CSB,2023-May-26,2023-Jun-27,32,32
8027,AF,Refused221g,2023AF30594,CSB,2023-May-26,,,99
10353,AF,Ready,2023AF30793,ABJ,2023-May-25,2023-Jun-30,36,36
8032,AF,Refused221g,2023AF30875,CSB,2023-May-26,,,99
8950,AF,Issued,2023AF30946,FTN,2023-May-22,2023-Jun-09,18,18
8034,AF,Refused221g,2023AF31121,ABJ,2023-May-25,,,100
8474,AF,Issued,2023AF31556,CSB,2023-May-26,2023-May-31,5,5
8040,AF,Refused221g,2023AF31655,CSB,2023-May-26,,,99
11550,AF,Issued,2023AF31829,DRS,2023-May-26,2023-Jul-21,56,56
8476,AF,AP,2023AF32068,FTN,2023-May-25,2023-Jun-02,8,8
8044,AF,Refused221g,2023AF32083,KLL,2023-May-23,,,102
12035,AF,Refused,2023AF32412,ABJ,2023-May-26,2023-Jul-28,63,63
8483,AF,Issued,2023AF32811,LOM,2023-May-26,2023-Jun-01,6,6
8051,AF,Refused,2023AF33629,ABJ,2023-May-23,,,102
8996,AF,Refused,2023AF37903,KGL,2023-May-24,2023-Jun-05,12,12
8513,AF,AP,2023AF37989,LOM,2023-May-26,2023-Jun-02,7,7
8521,AF,Issued,2023AF38760,LOM,2023-May-24,2023-Jun-01,8,8
8524,AF,AP,2023AF39042,AMS,2023-May-23,2023-May-30,7,7
12472,AF,Issued,2023AF39177,LOM,2023-May-25,2023-Aug-03,70,70
8527,AF,Refused,2023AF41234,JHN,2023-May-25,2023-Jun-02,8,8
8067,AF,Refused221g,2023AF41436,DRS,2023-May-25,,,100
13684,AF,Issued,2023AF42146,ABJ,2023-May-24,2023-Aug-22,90,90
11624,AF,Issued,2023AF42362,ABJ,2023-May-22,2023-Jul-21,60,60
11627,AF,AP,2023AF42453,ABJ,2023-May-22,2023-Jul-21,60,60
9011,AF,AP,2023AF42588,FTN,2023-May-22,2023-Jun-09,18,18
8537,AF,AP,2023AF43032,FTN,2023-May-22,2023-Jun-02,11,11
8542,AF,Ready,2023AF45107,FTN,2023-May-25,2023-Jun-02,8,8
8543,AF,Ready,2023AF45173,FTN,2023-May-25,2023-Jun-02,8,8
8076,AF,Refused221g,2023AF45426,MDD,2023-May-23,,,102
8544,AF,AP,2023AF45489,FTN,2023-May-25,2023-Jun-02,8,8
8545,AF,AP,2023AF45510,FTN,2023-May-26,2023-Jun-02,7,7
10707,AF,Issued,2023AF47934,ABJ,2023-May-23,2023-Jul-06,44,44
12109,AF,Issued,2023AF48125,ABJ,2023-May-24,2023-Jul-24,61,61
9020,AF,Issued,2023AF48529,JHN,2023-May-25,2023-Jun-09,15,15
10040,AF,AP,2023AF50548,LND,2023-May-24,2023-Jun-23,30,30
11658,AF,Refused,2023AF50850,NCS,2023-May-25,2023-Jul-20,56,56
8090,AF,Refused221g,2023AF51677,KGL,2023-May-25,,,100
10408,AF,AP,2023AF52034,JHN,2023-May-25,2023-Jun-28,34,34
10046,AF,Issued,2023AF52361,JHN,2023-May-25,2023-Jun-23,29,29
8096,AF,Refused221g,2023AF52470,BMB,2023-May-26,,,99
8559,AF,AP,2023AF52653,FTN,2023-May-22,2023-Jun-02,11,11
8560,AF,AP,2023AF52785,FTN,2023-May-22,2023-Jun-02,11,11
8100,AF,Refused221g,2023AF53228,KGL,2023-May-25,,,100
8562,AF,AP,2023AF53254,FTN,2023-May-25,2023-Jun-02,8,8
9030,AF,Issued,2023AF53599,FTN,2023-May-25,2023-Jun-09,15,15
8563,AF,AP,2023AF53693,FTN,2023-May-25,2023-Jun-02,8,8
9031,AF,AP,2023AF53745,FTN,2023-May-25,2023-Jun-09,15,15
8108,AF,Refused221g,2023AF55906,LUS,2023-May-23,,,102
8110,AF,Refused221g,2023AF56445,BMB,2023-May-26,,,99
10060,AF,Ready,2023AF56627,LND,2023-May-25,2023-Jun-22,28,28
11136,AF,Issued,2023AF57516,FRN,2023-May-22,2023-Jul-14,53,53
8570,AF,AP,2023AF58512,FTN,2023-May-23,2023-Jun-02,10,10
8571,AF,AP,2023AF58667,FTN,2023-May-23,2023-Jun-02,10,10
8117,AF,Refused221g,2023AF58858,KLL,2023-May-23,,,102
9044,AF,Issued,2023AF58883,FRN,2023-May-25,2023-Jun-07,13,13
9045,AF,AP,2023AF59271,FTN,2023-May-25,2023-Jun-09,15,15
12591,AF,Refused221g,2023AF59709,CRO,2023-Aug-02,,,31
8121,AS,Issued,2023AS34,AMM,2023-01-01,2023-May-23,141,141
8122,AS,Refused221g,2023AS479,ISL,2023-May-26,,,99
8123,AS,Issued,2023AS519,AMM,2023-01-01,2023-May-24,142,142
13864,AS,Issued,2023AS1077,ISL,2023-May-26,2023-Aug-25,91,91
8127,AS,Refused221g,2023AS1502,ISL,2023-May-26,,,99
8130,AS,Issued,2023AS2513,DOH,2023-01-01,2023-May-21,139,139
8131,AS,Issued,2023AS3095,DJI,2023-01-01,2023-May-24,142,142
8132,AS,Issued,2023AS3136,DJI,2023-01-01,2023-May-23,141,141
13883,AS,Issued,2023AS3423,SGP,2023-May-24,2023-Aug-25,93,93
8137,AS,Refused221g,2023AS4010,ANK,2023-May-26,,,99
14687,AS,Issued,2023AS4081,ANK,2023-May-26,2023-Sep-01,98,98
14688,AS,AP,2023AS4091,ANK,2023-May-26,2023-Sep-01,98,98
9092,AS,AP,2023AS4097,ANK,2023-May-26,2023-Jun-09,14,14
8143,AS,Refused221g,2023AS4497,ANK,2023-May-26,,,99
8144,AS,AP,2023AS4502,ANK,2023-May-26,,,99
8146,AS,Refused221g,2023AS4710,ANK,2023-May-26,,,99
8147,AS,Refused221g,2023AS4835,KDU,2023-May-26,,,99
13118,AS,Issued,2023AS4921,ANK,2023-May-26,2023-Aug-11,77,77
8151,AS,Refused221g,2023AS4952,ANK,2023-May-26,,,99
14702,AS,AP,2023AS4960,ANK,2023-May-26,2023-Sep-01,98,98
8154,AS,Refused221g,2023AS5664,DJI,2023-May-23,,,102
8156,AS,Refused221g,2023AS5837,FRN,2023-May-26,,,99
12622,AS,Refused,2023AS6145,KDU,2023-May-24,2023-Aug-04,72,72
10094,AS,AP,2023AS7773,SYD,2023-May-24,2023-Jun-23,30,30
13943,AS,Issued,2023AS9201,AMS,2023-May-23,2023-Aug-17,86,86
10436,AS,Issued,2023AS9904,CLM,2023-May-24,2023-Jun-30,37,37
10437,AS,Issued,2023AS9911,CLM,2023-May-23,2023-Jun-28,36,36
9152,AS,Issued,2023AS10467,CLM,2023-May-23,2023-Jun-09,17,17
10115,AS,AP,2023AS10970,CLM,2023-May-26,2023-Jun-22,27,27
8644,AS,Issued,2023AS12602,LND,2023-May-26,2023-May-31,5,5
9683,AS,Issued,2023AS12633,BGH,2023-May-22,2023-Jun-13,22,22
10446,AS,Refused,2023AS13608,KDU,2023-May-24,2023-Jun-30,37,37
8178,AS,Refused221g,2023AS13992,PHP,2023-May-25,,,100
10448,AS,Issued,2023AS14350,KDU,2023-May-24,2023-Jun-26,33,33
10772,AS,Issued,2023AS14536,AMM,2023-May-24,2023-Jul-03,40,40
9177,AS,Issued,2023AS14976,KDU,2023-May-26,2023-Jun-08,13,13
11201,AS,Issued,2023AS15013,KDU,2023-May-24,2023-Jul-13,50,50
8658,AS,AP,2023AS15056,KDU,2023-May-24,2023-Jun-02,9,9
8188,AS,Refused221g,2023AS15197,AMM,2023-May-24,,,101
8191,AS,Refused221g,2023AS16202,KDU,2023-May-25,,,100
8660,AS,AP,2023AS16341,KDU,2023-May-25,2023-Jun-02,8,8
8193,AS,Refused221g,2023AS16406,BGH,2023-May-22,,,103
9699,AS,Issued,2023AS16445,BGH,2023-May-22,2023-Jun-14,23,23
8664,AS,Issued,2023AS16911,KWT,2023-May-23,2023-Jun-01,9,9
11208,AS,Issued,2023AS16959,KDU,2023-May-24,2023-Jul-14,51,51
8200,AS,Refused221g,2023AS17178,BGH,2023-May-22,,,103
8201,AS,Refused221g,2023AS17189,BRT,2023-May-26,,,99
8203,AS,Refused221g,2023AS17967,BRT,2023-May-26,,,99
14032,AS,Issued,2023AS18040,BGH,2023-May-23,2023-Aug-24,93,93
8668,EU,Issued,2023EU798,THT,2023-May-26,2023-May-31,5,5
8670,EU,Refused,2023EU1114,THT,2023-May-22,2023-Jun-02,11,11
8208,EU,Issued,2023EU1495,ANK,2023-01-01,2023-May-24,142,142
8210,EU,Issued,2023EU2239,ANK,2023-01-01,2023-May-23,141,141
8211,EU,Issued,2023EU3524,THT,2023-May-23,,,102
12698,EU,Ready,2023EU3592,LND,2023-May-24,2023-Aug-03,71,71
8674,EU,Issued,2023EU3890,FRN,2023-May-26,2023-May-31,5,5
8216,EU,Refused221g,2023EU5380,HCM,2023-May-26,,,99
8684,EU,Ready,2023EU6656,LND,2023-May-26,2023-Jun-02,7,7
14828,EU,AP,2023EU8469,PRG,2023-May-25,2023-Sep-01,99,99
10477,EU,Ready,2023EU8693,CHS,2023-May-25,2023-Jun-30,36,36
8695,EU,Issued,2023EU9872,WRW,2023-May-23,2023-Jun-01,9,9
8698,EU,Issued,2023EU10379,FRN,2023-May-26,2023-May-31,5,5
8699,EU,Issued,2023EU10494,WRW,2023-May-26,2023-Jun-01,6,6
8707,EU,Issued,2023EU12408,LND,2023-May-24,2023-Jun-02,9,9
8711,EU,Issued,2023EU13572,FRN,2023-May-26,2023-May-31,5,5
8713,EU,Issued,2023EU13906,WRW,2023-May-26,2023-May-30,4,4
8715,EU,Issued,2023EU14064,WRW,2023-May-26,2023-May-31,5,5
8249,EU,Refused221g,2023EU14367,TBL,2023-May-25,,,100
9254,EU,Issued,2023EU14934,ULN,2023-May-24,2023-Jun-05,12,12
12244,EU,AP,2023EU15526,WRW,2023-May-24,2023-Jul-28,65,65
8728,EU,Issued,2023EU15611,WRW,2023-May-26,2023-May-30,4,4
8729,EU,Issued,2023EU15668,WRW,2023-May-26,2023-May-30,4,4
9261,EU,Issued,2023EU15868,TIA,2023-May-24,2023-Jun-08,15,15
8265,EU,Issued,2023EU16008,WRW,2023-May-25,,,100
8266,EU,Issued,2023EU16015,WRW,2023-May-23,,,102
8267,EU,Refused221g,2023EU16086,WRW,2023-May-24,,,101
8734,EU,Issued,2023EU16713,BLG,2023-May-26,2023-May-30,4,4
8736,EU,Issued,2023EU17035,WRW,2023-May-26,2023-May-30,4,4
8737,EU,Issued,2023EU17036,WRW,2023-May-26,2023-May-30,4,4
8273,EU,Refused221g,2023EU17095,WRW,2023-May-26,,,99
8738,EU,Issued,2023EU17104,WRW,2023-May-26,2023-May-31,5,5
11833,EU,Issued,2023EU18424,YRV,2023-May-22,2023-Jul-19,58,58
10498,EU,Issued,2023EU18924,FRN,2023-May-26,2023-Jun-29,34,34
8749,EU,Issued,2023EU19037,YRV,2023-May-22,2023-Jun-02,11,11
12751,EU,Issued,2023EU19096,YRV,2023-May-22,2023-Aug-01,71,71
9270,EU,Issued,2023EU19164,YRV,2023-May-22,2023-Jun-09,18,18
9780,EU,Issued,2023EU19254,YRV,2023-May-22,2023-Jun-12,21,21
8293,EU,Refused221g,2023EU19289,WRW,2023-May-24,,,101
